query_id,reference_id,img_folder
Q02282,R397436,D:\Driven_Data\Facebook\data\query_images
Q02283,R279090,D:\Driven_Data\Facebook\data\query_images
Q02284,R534497,D:\Driven_Data\Facebook\data\query_images
Q02286,R496736,D:\Driven_Data\Facebook\data\query_images
Q02302,R365095,D:\Driven_Data\Facebook\data\query_images
Q02315,R360534,D:\Driven_Data\Facebook\data\query_images
Q02345,R086095,D:\Driven_Data\Facebook\data\query_images
Q02351,R690079,D:\Driven_Data\Facebook\data\query_images
Q02356,R557435,D:\Driven_Data\Facebook\data\query_images
Q02364,R242384,D:\Driven_Data\Facebook\data\query_images
Q02365,R217498,D:\Driven_Data\Facebook\data\query_images
Q02373,R192430,D:\Driven_Data\Facebook\data\query_images
Q02375,R585648,D:\Driven_Data\Facebook\data\query_images
Q02384,R379168,D:\Driven_Data\Facebook\data\query_images
Q02386,R100167,D:\Driven_Data\Facebook\data\query_images
Q02390,R223157,D:\Driven_Data\Facebook\data\query_images
Q02397,R477514,D:\Driven_Data\Facebook\data\query_images
Q02398,R810530,D:\Driven_Data\Facebook\data\query_images
Q02407,R526612,D:\Driven_Data\Facebook\data\query_images
Q02419,R438408,D:\Driven_Data\Facebook\data\query_images
Q02423,R712265,D:\Driven_Data\Facebook\data\query_images
Q02431,R372918,D:\Driven_Data\Facebook\data\query_images
Q02440,R301522,D:\Driven_Data\Facebook\data\query_images
Q02447,R107497,D:\Driven_Data\Facebook\data\query_images
Q02451,R830414,D:\Driven_Data\Facebook\data\query_images
Q02452,R227368,D:\Driven_Data\Facebook\data\query_images
Q02455,R658556,D:\Driven_Data\Facebook\data\query_images
Q02460,R222182,D:\Driven_Data\Facebook\data\query_images
Q02469,R490602,D:\Driven_Data\Facebook\data\query_images
Q02470,R989992,D:\Driven_Data\Facebook\data\query_images
Q02471,R327811,D:\Driven_Data\Facebook\data\query_images
Q02472,R447299,D:\Driven_Data\Facebook\data\query_images
Q02478,R383768,D:\Driven_Data\Facebook\data\query_images
Q02482,R833061,D:\Driven_Data\Facebook\data\query_images
Q02493,R892292,D:\Driven_Data\Facebook\data\query_images
Q02500,R333888,D:\Driven_Data\Facebook\data\query_images
Q02504,R450888,D:\Driven_Data\Facebook\data\query_images
Q02505,R720321,D:\Driven_Data\Facebook\data\query_images
Q02507,R098371,D:\Driven_Data\Facebook\data\query_images
Q02509,R669031,D:\Driven_Data\Facebook\data\query_images
Q02513,R986078,D:\Driven_Data\Facebook\data\query_images
Q02515,R796338,D:\Driven_Data\Facebook\data\query_images
Q02521,R558720,D:\Driven_Data\Facebook\data\query_images
Q02530,R574560,D:\Driven_Data\Facebook\data\query_images
Q02533,R109928,D:\Driven_Data\Facebook\data\query_images
Q02535,R559042,D:\Driven_Data\Facebook\data\query_images
Q02538,R286222,D:\Driven_Data\Facebook\data\query_images
Q02541,R992234,D:\Driven_Data\Facebook\data\query_images
Q02543,R269494,D:\Driven_Data\Facebook\data\query_images
Q02544,R514455,D:\Driven_Data\Facebook\data\query_images
Q02549,R452934,D:\Driven_Data\Facebook\data\query_images
Q02550,R281895,D:\Driven_Data\Facebook\data\query_images
Q02551,R953377,D:\Driven_Data\Facebook\data\query_images
Q02564,R599204,D:\Driven_Data\Facebook\data\query_images
Q02569,R779248,D:\Driven_Data\Facebook\data\query_images
Q02572,R615010,D:\Driven_Data\Facebook\data\query_images
Q02573,R075575,D:\Driven_Data\Facebook\data\query_images
Q02576,R731618,D:\Driven_Data\Facebook\data\query_images
Q02577,R895959,D:\Driven_Data\Facebook\data\query_images
Q02583,R073429,D:\Driven_Data\Facebook\data\query_images
Q02584,R248499,D:\Driven_Data\Facebook\data\query_images
Q02586,R645939,D:\Driven_Data\Facebook\data\query_images
Q02590,R999289,D:\Driven_Data\Facebook\data\query_images
Q02598,R471346,D:\Driven_Data\Facebook\data\query_images
Q02612,R996194,D:\Driven_Data\Facebook\data\query_images
Q02613,R943963,D:\Driven_Data\Facebook\data\query_images
Q02619,R909005,D:\Driven_Data\Facebook\data\query_images
Q02621,R130354,D:\Driven_Data\Facebook\data\query_images
Q02624,R201401,D:\Driven_Data\Facebook\data\query_images
Q02642,R859148,D:\Driven_Data\Facebook\data\query_images
Q02649,R185871,D:\Driven_Data\Facebook\data\query_images
Q02651,R029794,D:\Driven_Data\Facebook\data\query_images
Q02658,R534126,D:\Driven_Data\Facebook\data\query_images
Q02664,R903201,D:\Driven_Data\Facebook\data\query_images
Q02672,R040813,D:\Driven_Data\Facebook\data\query_images
Q02675,R227622,D:\Driven_Data\Facebook\data\query_images
Q02679,R971221,D:\Driven_Data\Facebook\data\query_images
Q02680,R227138,D:\Driven_Data\Facebook\data\query_images
Q02690,R863729,D:\Driven_Data\Facebook\data\query_images
Q02706,R708369,D:\Driven_Data\Facebook\data\query_images
Q02707,R689578,D:\Driven_Data\Facebook\data\query_images
Q02710,R930951,D:\Driven_Data\Facebook\data\query_images
Q02712,R618876,D:\Driven_Data\Facebook\data\query_images
Q02724,R613651,D:\Driven_Data\Facebook\data\query_images
Q02725,R896264,D:\Driven_Data\Facebook\data\query_images
Q02728,R701759,D:\Driven_Data\Facebook\data\query_images
Q02729,R480517,D:\Driven_Data\Facebook\data\query_images
Q02735,R448596,D:\Driven_Data\Facebook\data\query_images
Q02736,R729991,D:\Driven_Data\Facebook\data\query_images
Q02740,R936519,D:\Driven_Data\Facebook\data\query_images
Q02741,R245762,D:\Driven_Data\Facebook\data\query_images
Q02749,R393426,D:\Driven_Data\Facebook\data\query_images
Q02757,R421602,D:\Driven_Data\Facebook\data\query_images
Q02768,R736073,D:\Driven_Data\Facebook\data\query_images
Q02777,R335116,D:\Driven_Data\Facebook\data\query_images
Q02785,R562875,D:\Driven_Data\Facebook\data\query_images
Q02796,R257653,D:\Driven_Data\Facebook\data\query_images
Q02798,R109332,D:\Driven_Data\Facebook\data\query_images
Q02799,R907542,D:\Driven_Data\Facebook\data\query_images
Q02815,R501567,D:\Driven_Data\Facebook\data\query_images
Q02819,R681222,D:\Driven_Data\Facebook\data\query_images
Q02840,R015696,D:\Driven_Data\Facebook\data\query_images
Q02867,R238532,D:\Driven_Data\Facebook\data\query_images
Q02881,R910793,D:\Driven_Data\Facebook\data\query_images
Q02890,R771610,D:\Driven_Data\Facebook\data\query_images
Q02895,R540159,D:\Driven_Data\Facebook\data\query_images
Q02897,R375280,D:\Driven_Data\Facebook\data\query_images
Q02901,R514604,D:\Driven_Data\Facebook\data\query_images
Q02902,R156523,D:\Driven_Data\Facebook\data\query_images
Q02904,R609880,D:\Driven_Data\Facebook\data\query_images
Q02912,R889466,D:\Driven_Data\Facebook\data\query_images
Q02913,R168400,D:\Driven_Data\Facebook\data\query_images
Q02914,R516575,D:\Driven_Data\Facebook\data\query_images
Q02916,R388022,D:\Driven_Data\Facebook\data\query_images
Q02917,R267999,D:\Driven_Data\Facebook\data\query_images
Q02939,R934293,D:\Driven_Data\Facebook\data\query_images
Q02945,R005713,D:\Driven_Data\Facebook\data\query_images
Q02947,R566815,D:\Driven_Data\Facebook\data\query_images
Q02963,R315109,D:\Driven_Data\Facebook\data\query_images
Q02968,R239703,D:\Driven_Data\Facebook\data\query_images
Q02969,R616370,D:\Driven_Data\Facebook\data\query_images
Q02971,R380639,D:\Driven_Data\Facebook\data\query_images
Q02974,R987219,D:\Driven_Data\Facebook\data\query_images
Q02981,R248361,D:\Driven_Data\Facebook\data\query_images
Q02987,R754224,D:\Driven_Data\Facebook\data\query_images
Q02990,R160833,D:\Driven_Data\Facebook\data\query_images
Q02993,R099854,D:\Driven_Data\Facebook\data\query_images
Q02999,R255622,D:\Driven_Data\Facebook\data\query_images
Q03010,R838043,D:\Driven_Data\Facebook\data\query_images
Q03013,R596087,D:\Driven_Data\Facebook\data\query_images
Q03020,R983233,D:\Driven_Data\Facebook\data\query_images
Q03034,R163636,D:\Driven_Data\Facebook\data\query_images
Q03038,R543964,D:\Driven_Data\Facebook\data\query_images
Q03039,R542115,D:\Driven_Data\Facebook\data\query_images
Q03046,R958897,D:\Driven_Data\Facebook\data\query_images
Q03048,R193660,D:\Driven_Data\Facebook\data\query_images
Q03050,R818138,D:\Driven_Data\Facebook\data\query_images
Q03052,R935479,D:\Driven_Data\Facebook\data\query_images
Q03053,R046712,D:\Driven_Data\Facebook\data\query_images
Q03054,R364011,D:\Driven_Data\Facebook\data\query_images
Q03061,R339051,D:\Driven_Data\Facebook\data\query_images
Q03064,R232093,D:\Driven_Data\Facebook\data\query_images
Q03068,R692020,D:\Driven_Data\Facebook\data\query_images
Q03073,R355259,D:\Driven_Data\Facebook\data\query_images
Q03085,R517394,D:\Driven_Data\Facebook\data\query_images
Q03090,R334559,D:\Driven_Data\Facebook\data\query_images
Q03095,R639100,D:\Driven_Data\Facebook\data\query_images
Q03113,R761066,D:\Driven_Data\Facebook\data\query_images
Q03115,R382845,D:\Driven_Data\Facebook\data\query_images
Q03125,R340576,D:\Driven_Data\Facebook\data\query_images
Q03131,R135711,D:\Driven_Data\Facebook\data\query_images
Q03145,R652131,D:\Driven_Data\Facebook\data\query_images
Q03146,R873841,D:\Driven_Data\Facebook\data\query_images
Q03152,R559000,D:\Driven_Data\Facebook\data\query_images
Q03158,R040535,D:\Driven_Data\Facebook\data\query_images
Q03159,R972464,D:\Driven_Data\Facebook\data\query_images
Q03160,R537340,D:\Driven_Data\Facebook\data\query_images
Q03161,R780081,D:\Driven_Data\Facebook\data\query_images
Q03170,R360877,D:\Driven_Data\Facebook\data\query_images
Q03176,R848906,D:\Driven_Data\Facebook\data\query_images
Q03182,R182811,D:\Driven_Data\Facebook\data\query_images
Q03193,R623694,D:\Driven_Data\Facebook\data\query_images
Q03195,R968925,D:\Driven_Data\Facebook\data\query_images
Q03200,R738000,D:\Driven_Data\Facebook\data\query_images
Q03204,R227605,D:\Driven_Data\Facebook\data\query_images
Q03205,R109426,D:\Driven_Data\Facebook\data\query_images
Q03209,R190590,D:\Driven_Data\Facebook\data\query_images
Q03211,R348850,D:\Driven_Data\Facebook\data\query_images
Q03214,R064669,D:\Driven_Data\Facebook\data\query_images
Q03215,R199983,D:\Driven_Data\Facebook\data\query_images
Q03217,R407074,D:\Driven_Data\Facebook\data\query_images
Q03218,R033871,D:\Driven_Data\Facebook\data\query_images
Q03221,R618214,D:\Driven_Data\Facebook\data\query_images
Q03225,R089069,D:\Driven_Data\Facebook\data\query_images
Q03230,R908734,D:\Driven_Data\Facebook\data\query_images
Q03233,R023861,D:\Driven_Data\Facebook\data\query_images
Q03235,R671675,D:\Driven_Data\Facebook\data\query_images
Q03237,R231988,D:\Driven_Data\Facebook\data\query_images
Q03241,R954600,D:\Driven_Data\Facebook\data\query_images
Q03245,R976140,D:\Driven_Data\Facebook\data\query_images
Q03247,R201370,D:\Driven_Data\Facebook\data\query_images
Q03250,R152124,D:\Driven_Data\Facebook\data\query_images
Q03262,R380093,D:\Driven_Data\Facebook\data\query_images
Q03267,R583174,D:\Driven_Data\Facebook\data\query_images
Q03273,R021774,D:\Driven_Data\Facebook\data\query_images
Q03280,R386049,D:\Driven_Data\Facebook\data\query_images
Q03281,R807972,D:\Driven_Data\Facebook\data\query_images
Q03284,R666467,D:\Driven_Data\Facebook\data\query_images
Q03285,R025235,D:\Driven_Data\Facebook\data\query_images
Q03288,R432420,D:\Driven_Data\Facebook\data\query_images
Q03294,R201591,D:\Driven_Data\Facebook\data\query_images
Q03295,R266456,D:\Driven_Data\Facebook\data\query_images
Q03299,R473709,D:\Driven_Data\Facebook\data\query_images
Q03305,R605872,D:\Driven_Data\Facebook\data\query_images
Q03306,R204717,D:\Driven_Data\Facebook\data\query_images
Q03313,R632150,D:\Driven_Data\Facebook\data\query_images
Q03315,R591872,D:\Driven_Data\Facebook\data\query_images
Q03316,R267633,D:\Driven_Data\Facebook\data\query_images
Q03321,R531967,D:\Driven_Data\Facebook\data\query_images
Q03322,R664714,D:\Driven_Data\Facebook\data\query_images
Q03325,R343006,D:\Driven_Data\Facebook\data\query_images
Q03326,R413213,D:\Driven_Data\Facebook\data\query_images
Q03336,R062648,D:\Driven_Data\Facebook\data\query_images
Q03339,R794695,D:\Driven_Data\Facebook\data\query_images
Q03348,R543849,D:\Driven_Data\Facebook\data\query_images
Q03349,R868677,D:\Driven_Data\Facebook\data\query_images
Q03355,R428516,D:\Driven_Data\Facebook\data\query_images
Q03357,R662395,D:\Driven_Data\Facebook\data\query_images
Q03360,R648933,D:\Driven_Data\Facebook\data\query_images
Q03362,R922660,D:\Driven_Data\Facebook\data\query_images
Q03363,R750719,D:\Driven_Data\Facebook\data\query_images
Q03364,R038109,D:\Driven_Data\Facebook\data\query_images
Q03370,R903791,D:\Driven_Data\Facebook\data\query_images
Q03378,R194651,D:\Driven_Data\Facebook\data\query_images
Q03393,R171897,D:\Driven_Data\Facebook\data\query_images
Q03398,R802895,D:\Driven_Data\Facebook\data\query_images
Q03399,R519909,D:\Driven_Data\Facebook\data\query_images
Q03401,R849705,D:\Driven_Data\Facebook\data\query_images
Q03407,R484513,D:\Driven_Data\Facebook\data\query_images
Q03408,R122664,D:\Driven_Data\Facebook\data\query_images
Q03411,R926691,D:\Driven_Data\Facebook\data\query_images
Q03413,R063939,D:\Driven_Data\Facebook\data\query_images
Q03420,R441263,D:\Driven_Data\Facebook\data\query_images
Q03424,R175477,D:\Driven_Data\Facebook\data\query_images
Q03431,R094089,D:\Driven_Data\Facebook\data\query_images
Q03435,R114371,D:\Driven_Data\Facebook\data\query_images
Q03440,R019268,D:\Driven_Data\Facebook\data\query_images
Q03446,R184449,D:\Driven_Data\Facebook\data\query_images
Q03451,R832166,D:\Driven_Data\Facebook\data\query_images
Q03453,R514625,D:\Driven_Data\Facebook\data\query_images
Q03456,R373350,D:\Driven_Data\Facebook\data\query_images
Q03460,R885756,D:\Driven_Data\Facebook\data\query_images
Q03464,R746906,D:\Driven_Data\Facebook\data\query_images
Q03468,R442720,D:\Driven_Data\Facebook\data\query_images
Q03472,R061904,D:\Driven_Data\Facebook\data\query_images
Q03480,R622842,D:\Driven_Data\Facebook\data\query_images
Q03494,R918329,D:\Driven_Data\Facebook\data\query_images
Q03501,R822919,D:\Driven_Data\Facebook\data\query_images
Q03506,R884513,D:\Driven_Data\Facebook\data\query_images
Q03511,R829271,D:\Driven_Data\Facebook\data\query_images
Q03520,R881253,D:\Driven_Data\Facebook\data\query_images
Q03525,R327157,D:\Driven_Data\Facebook\data\query_images
Q03533,R965029,D:\Driven_Data\Facebook\data\query_images
Q03542,R853932,D:\Driven_Data\Facebook\data\query_images
Q03546,R362035,D:\Driven_Data\Facebook\data\query_images
Q03555,R229595,D:\Driven_Data\Facebook\data\query_images
Q03556,R053726,D:\Driven_Data\Facebook\data\query_images
Q03564,R755396,D:\Driven_Data\Facebook\data\query_images
Q03572,R048860,D:\Driven_Data\Facebook\data\query_images
Q03581,R884921,D:\Driven_Data\Facebook\data\query_images
Q03583,R756349,D:\Driven_Data\Facebook\data\query_images
Q03584,R528675,D:\Driven_Data\Facebook\data\query_images
Q03587,R587722,D:\Driven_Data\Facebook\data\query_images
Q03588,R908970,D:\Driven_Data\Facebook\data\query_images
Q03599,R508557,D:\Driven_Data\Facebook\data\query_images
Q03602,R872365,D:\Driven_Data\Facebook\data\query_images
Q03605,R763292,D:\Driven_Data\Facebook\data\query_images
Q03609,R937263,D:\Driven_Data\Facebook\data\query_images
Q03611,R615146,D:\Driven_Data\Facebook\data\query_images
Q03635,R504242,D:\Driven_Data\Facebook\data\query_images
Q03637,R477958,D:\Driven_Data\Facebook\data\query_images
Q03643,R048959,D:\Driven_Data\Facebook\data\query_images
Q03650,R224822,D:\Driven_Data\Facebook\data\query_images
Q03655,R936216,D:\Driven_Data\Facebook\data\query_images
Q03656,R675428,D:\Driven_Data\Facebook\data\query_images
Q03657,R146197,D:\Driven_Data\Facebook\data\query_images
Q03658,R119873,D:\Driven_Data\Facebook\data\query_images
Q03660,R699675,D:\Driven_Data\Facebook\data\query_images
Q03671,R252433,D:\Driven_Data\Facebook\data\query_images
Q03683,R702400,D:\Driven_Data\Facebook\data\query_images
Q03685,R217978,D:\Driven_Data\Facebook\data\query_images
Q03687,R931837,D:\Driven_Data\Facebook\data\query_images
Q03695,R999773,D:\Driven_Data\Facebook\data\query_images
Q03715,R798272,D:\Driven_Data\Facebook\data\query_images
Q03721,R753315,D:\Driven_Data\Facebook\data\query_images
Q03729,R757168,D:\Driven_Data\Facebook\data\query_images
Q03737,R080921,D:\Driven_Data\Facebook\data\query_images
Q03741,R718580,D:\Driven_Data\Facebook\data\query_images
Q03753,R258583,D:\Driven_Data\Facebook\data\query_images
Q03761,R784979,D:\Driven_Data\Facebook\data\query_images
Q03764,R599300,D:\Driven_Data\Facebook\data\query_images
Q03772,R071692,D:\Driven_Data\Facebook\data\query_images
Q03774,R488581,D:\Driven_Data\Facebook\data\query_images
Q03777,R672087,D:\Driven_Data\Facebook\data\query_images
Q03781,R445711,D:\Driven_Data\Facebook\data\query_images
Q03782,R542612,D:\Driven_Data\Facebook\data\query_images
Q03784,R071066,D:\Driven_Data\Facebook\data\query_images
Q03790,R499644,D:\Driven_Data\Facebook\data\query_images
Q03794,R079561,D:\Driven_Data\Facebook\data\query_images
Q03795,R663879,D:\Driven_Data\Facebook\data\query_images
Q03814,R818987,D:\Driven_Data\Facebook\data\query_images
Q03815,R814777,D:\Driven_Data\Facebook\data\query_images
Q03818,R824242,D:\Driven_Data\Facebook\data\query_images
Q03820,R286887,D:\Driven_Data\Facebook\data\query_images
Q03821,R714224,D:\Driven_Data\Facebook\data\query_images
Q03824,R764585,D:\Driven_Data\Facebook\data\query_images
Q03826,R949911,D:\Driven_Data\Facebook\data\query_images
Q03832,R547959,D:\Driven_Data\Facebook\data\query_images
Q03834,R580972,D:\Driven_Data\Facebook\data\query_images
Q03853,R555749,D:\Driven_Data\Facebook\data\query_images
Q03854,R005527,D:\Driven_Data\Facebook\data\query_images
Q03857,R081200,D:\Driven_Data\Facebook\data\query_images
Q03863,R379158,D:\Driven_Data\Facebook\data\query_images
Q03885,R075591,D:\Driven_Data\Facebook\data\query_images
Q03886,R858495,D:\Driven_Data\Facebook\data\query_images
Q03895,R390082,D:\Driven_Data\Facebook\data\query_images
Q03897,R139025,D:\Driven_Data\Facebook\data\query_images
Q03908,R333996,D:\Driven_Data\Facebook\data\query_images
Q03914,R599419,D:\Driven_Data\Facebook\data\query_images
Q03916,R496852,D:\Driven_Data\Facebook\data\query_images
Q03918,R083717,D:\Driven_Data\Facebook\data\query_images
